Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,New_Product_ID,Sales,Order Date_new,Ship Date_new
2338,CA-2022-110639,23/08/2022,23/08/2022,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10009,East,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,OFF-PA-10003936,25.92,23-Aug-22,23-Aug-22
2339,CA-2022-110639,23/08/2022,23/08/2022,Same Day,RH-19495,Rick Hansen,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,OFF-PA-10004530,45.92,23-Aug-22,23-Aug-22
2340,CA-2022-121727,19/08/2022,24/08/2022,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Columbus,Ohio,43229,East,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip,OFF-AR-10004930,10.72,19-Aug-22,24-Aug-22
2341,CA-2024-137736,10/11/2024,15/11/2024,Standard Class,DC-13285,Debra Catini,Consumer,United States,Warner Robins,Georgia,31088,South,OFF-AR-10004999,Office Supplies,Art,Newell 315,OFF-AR-10004999,41.86,10-Nov-24,15-Nov-24
2342,US-2022-143231,31/12/2022,3/1/2023,First Class,GM-14455,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,02038,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,FUR-FU-10002501,63.2,31-Dec-22,3-Jan-23
2343,US-2022-143231,31/12/2022,3/1/2023,First Class,GM-14455,Gary Mitchum,Home Office,United States,Franklin,Massachusetts,02038,East,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,TEC-AC-10000358,113.97,31-Dec-22,3-Jan-23
2344,US-2022-155894,26/07/2022,30/07/2022,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",OFF-ST-10004804,123.552,26-Jul-22,30-Jul-22
2345,CA-2024-119025,22/02/2024,28/02/2024,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,OFF-AP-10001205,490.32,22-Feb-24,28-Feb-24
2346,CA-2024-159373,13/03/2024,18/03/2024,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",OFF-PA-10000660,70.08,13-Mar-24,18-Mar-24
2347,CA-2024-159373,13/03/2024,18/03/2024,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,OFF-BI-10004141,1.272,13-Mar-24,18-Mar-24
2348,CA-2024-159373,13/03/2024,18/03/2024,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,FUR-TA-10004619,557.585,13-Mar-24,18-Mar-24
2349,CA-2025-109701,2/12/2025,3/12/2025,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,OFF-BI-10004187,9.024,2-Dec-25,3-Dec-25
2350,CA-2025-109701,2/12/2025,3/12/2025,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,OFF-BI-10000632,69.456,2-Dec-25,3-Dec-25
2351,CA-2025-109701,2/12/2025,3/12/2025,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",OFF-PA-10003724,10.86,2-Dec-25,3-Dec-25
2352,CA-2025-109701,2/12/2025,3/12/2025,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,OFF-AP-10002765,79.47,2-Dec-25,3-Dec-25
2353,CA-2025-109701,2/12/2025,3/12/2025,Same Day,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90032,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,OFF-AR-10001868,10.08,2-Dec-25,3-Dec-25
2354,CA-2023-111514,31/08/2023,2/9/2023,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",FUR-BO-10002545,1552.831,31-Aug-23,2-Sep-23
2355,CA-2023-111514,31/08/2023,2/9/2023,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,OFF-BI-10002735,137.24,31-Aug-23,2-Sep-23
2356,CA-2023-111514,31/08/2023,2/9/2023,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,TEC-AC-10004864,36.51,31-Aug-23,2-Sep-23
2357,CA-2023-111514,31/08/2023,2/9/2023,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,TEC-MA-10000597,239.976,31-Aug-23,2-Sep-23
2358,US-2022-148838,17/03/2022,21/03/2022,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,FUR-TA-10003473,1579.746,17-Mar-22,21-Mar-22
2359,US-2022-148838,17/03/2022,21/03/2022,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,FUR-TA-10001950,1071.576,17-Mar-22,21-Mar-22
2360,US-2022-148838,17/03/2022,21/03/2022,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",FUR-TA-10004175,613.908,17-Mar-22,21-Mar-22
2361,US-2022-148838,17/03/2022,21/03/2022,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,OFF-PA-10002960,Office Supplies,Paper,Xerox 1926,OFF-PA-10002960,34.86,17-Mar-22,21-Mar-22
2362,US-2022-148838,17/03/2022,21/03/2022,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000919,Office Supplies,Paper,Xerox 1918,OFF-PA-10000919,155.04,17-Mar-22,21-Mar-22
2363,CA-2025-136497,16/04/2025,20/04/2025,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,OFF-BI-10001553,13.71,16-Apr-25,20-Apr-25
2364,US-2024-108637,13/03/2024,18/03/2024,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",FUR-FU-10004865,127.88,13-Mar-24,18-Mar-24
2365,US-2024-108637,13/03/2024,18/03/2024,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",OFF-AP-10004540,160.32,13-Mar-24,18-Mar-24
2366,US-2024-108637,13/03/2024,18/03/2024,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Waynesboro,Virginia,22980,South,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,OFF-BI-10004965,46,13-Mar-24,18-Mar-24
2367,CA-2022-102295,24/11/2022,26/11/2022,Second Class,EH-13990,Erica Hackney,Consumer,United States,Sacramento,California,95823,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",FUR-CH-10001714,120.712,24-Nov-22,26-Nov-22
2368,CA-2025-123659,10/2/2025,13/02/2025,First Class,MN-17935,Michael Nguyen,Consumer,United States,Clinton,Maryland,20735,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),OFF-PA-10002464,23.12,10-Feb-25,13-Feb-25
2369,US-2024-129469,23/09/2024,27/09/2024,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",FUR-FU-10002298,532.704,23-Sep-24,27-Sep-24
2370,US-2024-129469,23/09/2024,27/09/2024,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,Ohio,45014,East,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",OFF-AR-10000315,4.912,23-Sep-24,27-Sep-24
2371,CA-2025-155152,7/7/2025,9/7/2025,Second Class,MP-17965,Michael Paige,Corporate,United States,Warwick,Rhode Island,02886,East,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,TEC-AC-10004353,252,7-Jul-25,9-Jul-25
2372,CA-2024-159940,7/7/2024,11/7/2024,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,FUR-FU-10004973,60.288,7-Jul-24,11-Jul-24
2373,CA-2024-159940,7/7/2024,11/7/2024,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,OFF-FA-10000936,2.632,7-Jul-24,11-Jul-24
2374,CA-2024-159940,7/7/2024,11/7/2024,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,OFF-PA-10001609,23.688,7-Jul-24,11-Jul-24
2375,CA-2024-159940,7/7/2024,11/7/2024,Second Class,BF-11020,Barry Französisch,Corporate,United States,Aurora,Illinois,60505,Central,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,FUR-CH-10000785,253.372,7-Jul-24,11-Jul-24
2376,CA-2025-119669,24/01/2025,30/01/2025,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Smyrna,Georgia,30080,South,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,OFF-FA-10000053,5.67,24-Jan-25,30-Jan-25
2377,US-2022-164616,19/08/2022,21/08/2022,Second Class,MS-17770,Maxwell Schwartz,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,OFF-BI-10001718,76.776,19-Aug-22,21-Aug-22
2378,US-2022-164616,19/08/2022,21/08/2022,Second Class,MS-17770,Maxwell Schwartz,Consumer,United States,Columbus,Ohio,43229,East,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,OFF-SU-10004768,9.184,19-Aug-22,21-Aug-22
2379,CA-2023-148628,6/12/2023,11/12/2023,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Thousand Oaks,California,91360,West,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",OFF-PA-10003883,32.75,6-Dec-23,11-Dec-23
2380,CA-2024-118052,6/5/2024,10/5/2024,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,OFF-FA-10004248,7.216,6-May-24,10-May-24
2381,CA-2024-118052,6/5/2024,10/5/2024,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,OFF-PA-10002581,49.568,6-May-24,10-May-24
2382,CA-2024-118052,6/5/2024,10/5/2024,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,Ohio,44052,East,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames,FUR-FU-10004848,54.712,6-May-24,10-May-24
2383,US-2025-117534,25/03/2025,26/03/2025,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,OFF-AP-10002403,176.04,25-Mar-25,26-Mar-25
2384,US-2025-117534,25/03/2025,26/03/2025,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,OFF-AR-10003087,16.02,25-Mar-25,26-Mar-25
2385,US-2025-117534,25/03/2025,26/03/2025,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,OFF-BI-10002026,185.92,25-Mar-25,26-Mar-25
2386,US-2025-117534,25/03/2025,26/03/2025,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West,TEC-PH-10000141,Technology,Phones,Clearsounds A400,TEC-PH-10000141,211.168,25-Mar-25,26-Mar-25
2387,US-2025-117534,25/03/2025,26/03/2025,First Class,CV-12295,Christina VanderZanden,Consumer,United States,Fresno,California,93727,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,TEC-CO-10000971,479.984,25-Mar-25,26-Mar-25
2388,CA-2023-145065,12/12/2023,15/12/2023,First Class,DK-13375,Dennis Kane,Consumer,United States,San Diego,California,92105,West,OFF-FA-10001229,Office Supplies,Fasteners,Staples,OFF-FA-10001229,7.86,12-Dec-23,15-Dec-23
2389,CA-2023-145065,12/12/2023,15/12/2023,First Class,DK-13375,Dennis Kane,Consumer,United States,San Diego,California,92105,West,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,OFF-BI-10002437,24.448,12-Dec-23,15-Dec-23
2390,US-2023-127040,6/12/2023,10/12/2023,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,OFF-PA-10004255,6.48,6-Dec-23,10-Dec-23
2391,US-2023-127040,6/12/2023,10/12/2023,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,OFF-PA-10001184,41.86,6-Dec-23,10-Dec-23
2392,US-2023-127040,6/12/2023,10/12/2023,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),TEC-AC-10002637,1619.91,6-Dec-23,10-Dec-23
2393,US-2023-127040,6/12/2023,10/12/2023,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",FUR-FU-10002878,113.92,6-Dec-23,10-Dec-23
2394,CA-2024-128111,17/03/2024,23/03/2024,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Malden,Massachusetts,02148,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,OFF-AR-10000588,39.68,17-Mar-24,23-Mar-24
2395,CA-2023-137897,14/11/2023,19/11/2023,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,New York City,New York,10035,East,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,TEC-AC-10002217,37.6,14-Nov-23,19-Nov-23
2396,CA-2023-137897,14/11/2023,19/11/2023,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,New York City,New York,10035,East,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,TEC-AC-10001267,59.9,14-Nov-23,19-Nov-23
2397,CA-2023-137897,14/11/2023,19/11/2023,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,New York City,New York,10035,East,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",OFF-PA-10004041,37,14-Nov-23,19-Nov-23
2398,CA-2025-169264,14/08/2025,16/08/2025,Second Class,NP-18700,Nora Preis,Consumer,United States,San Francisco,California,94109,West,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,OFF-LA-10001613,5.76,14-Aug-25,16-Aug-25
2399,CA-2025-169264,14/08/2025,16/08/2025,Second Class,NP-18700,Nora Preis,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10000246,Office Supplies,Art,Newell 318,OFF-AR-10000246,16.68,14-Aug-25,16-Aug-25
2400,CA-2025-147361,9/9/2025,15/09/2025,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Florence,South Carolina,29501,South,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,OFF-ST-10001809,628.81,9-Sep-25,15-Sep-25
2401,CA-2025-147361,9/9/2025,15/09/2025,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Florence,South Carolina,29501,South,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,OFF-ST-10002214,56.45,9-Sep-25,15-Sep-25
2402,CA-2025-145877,1/4/2025,4/4/2025,Second Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,OFF-ST-10000649,94.2,1-Apr-25,4-Apr-25
2403,CA-2025-145877,1/4/2025,4/4/2025,Second Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,Central,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,OFF-EN-10001990,28.4,1-Apr-25,4-Apr-25
2404,US-2024-110170,27/09/2024,3/10/2024,Standard Class,HM-14860,Harry Marie,Corporate,United States,Huntsville,Texas,77340,Central,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,FUR-BO-10000780,956.6648,27-Sep-24,3-Oct-24
2405,CA-2025-108574,7/10/2025,11/10/2025,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,TEC-AC-10002049,1115.91,7-Oct-25,11-Oct-25
2406,CA-2025-108574,7/10/2025,11/10/2025,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,TEC-PH-10003555,128.744,7-Oct-25,11-Oct-25
2407,CA-2025-108574,7/10/2025,11/10/2025,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",TEC-PH-10000702,79.92,7-Oct-25,11-Oct-25
2408,CA-2025-144589,20/01/2025,25/01/2025,Standard Class,TM-21010,Tamara Manning,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,OFF-AR-10003631,24.2,20-Jan-25,25-Jan-25
2409,CA-2025-144589,20/01/2025,25/01/2025,Standard Class,TM-21010,Tamara Manning,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,TEC-PH-10003072,359.976,20-Jan-25,25-Jan-25
2410,CA-2025-155985,23/03/2025,25/03/2025,First Class,BE-11335,Bill Eplett,Home Office,United States,San Francisco,California,94122,West,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,FUR-FU-10000758,211.84,23-Mar-25,25-Mar-25
2411,CA-2022-162684,1/8/2022,6/8/2022,Standard Class,AS-10630,Ann Steele,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",OFF-FA-10000992,5.68,1-Aug-22,6-Aug-22
2412,CA-2023-142041,7/6/2023,9/6/2023,Second Class,EM-13810,Eleni McCrary,Corporate,United States,Los Angeles,California,90036,West,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,OFF-BI-10004187,7.52,7-Jun-23,9-Jun-23
2413,CA-2022-151295,12/11/2022,16/11/2022,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,OFF-PA-10001947,11.96,12-Nov-22,16-Nov-22
2414,CA-2022-151295,12/11/2022,16/11/2022,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Los Angeles,California,90045,West,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,FUR-TA-10002356,629.064,12-Nov-22,16-Nov-22
2415,CA-2024-156300,29/12/2024,2/1/2025,Standard Class,TB-21595,Troy Blackwell,Consumer,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",FUR-CH-10001714,754.45,29-Dec-24,2-Jan-25
2416,CA-2023-146087,6/7/2023,11/7/2023,Standard Class,PP-18955,Paul Prost,Home Office,United States,Holyoke,Massachusetts,01040,East,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,FUR-BO-10002824,301.96,6-Jul-23,11-Jul-23
2417,CA-2025-168655,12/10/2025,18/10/2025,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Albuquerque,New Mexico,87105,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,TEC-AC-10002842,595,12-Oct-25,18-Oct-25
2418,CA-2025-168655,12/10/2025,18/10/2025,Standard Class,ML-18040,Michelle Lonsdale,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,OFF-BI-10002082,79.872,12-Oct-25,18-Oct-25
